customer_id,Name,email,Country,Gender,Age,Booking_Date,Check_In,Check_Out,Num_Guests,Guest_Type,Meal_Type,Room_Type,Market_Segment,Deposit_Type,Customer_Type,Previous_Cancellations,Total_Nights,ADR,Total_Revenue,Lead_Time,Parking_Space,Special_Requests,Booking_Status,Rating,Review_Score,Loyalty_Points,Is_Repeated_Guest,Previous_Bookings_Not_Canceled,Agent_ID,Company_ID
CUST_1879,Kristin Smith,sarayates@example.org,united states,Other,54.0,2023-10-01,2023-10-02,2023-10-03,4.0,children,BB,,ONLINE,non refundable,contract,0,-3.0,-50.0,486,3,no,1,No-Show,1,3.0,,0.0,1,A_029,C_101
CUST_1880,Tiffany Anderson,richardbennett@example.net,Japan,,42.0,2023-10-01,2023-10-02,2023-10-03,4.0,children,HB,D,Direct,no deposit,Contract,1,300.0,50.0,951,198,Y,0,PendingCXL,9,7.0,,0.0,0,A_002,C_101
CUST_1881,Maria Davis,lho@example.org,,Non-Binary,88.0,2023-10-01,2023-10-02,2023-10-03,5.0,couple,HB,H,Offline TA/TO,Refundable,transient-party,4,5.0,300.0,1432,204,yes,1,PendingCXL,5,8.0,,0.0,3,A_050,C_101
CUST_1882,Eric Warner,rachelhall@example.net,Germany,female,68.0,2023-10-01,2023-10-02,2023-10-03,0.0,transient,Full Board,d,groups,Non-Refund,Contract,5,0.0,-50.0,410,54,Y,1,Check-Out,N/A,10.0,,0.0,3,A_028,C_101
CUST_1883,Paul Johnson,castroralph@example.net,united states,female,30.0,2023-10-02,2023-10-03,2023-10-04,2.0,Family,SC,,online ta,Non-Refund,Transient,999,4.0,80.0,1382,34,N,3,Canceled,2,8.0,100.0,0.0,0,A_049,Unknown
CUST_1884,Raymond Sawyer,brianwhite@example.org,DEU,male,34.0,2023-10-02,2023-10-03,2023-10-04,0.0,Children,fb,G,Groups,No Deposit,transient,4,10.0,0.0,1057,353,yes,None,Pending,2,9.0,100.0,0.0,2,A_011,C_101
CUST_1885,Rachel Wood,johnwilliams@example.net,,male,59.0,2023-10-02,2023-10-03,2023-10-04,3.0,group,Bed & Breakfast,f,Groups,no deposit,group,0,-3.0,80.0,188,470,no,3,confirmed,2,,500.0,,2,A_041,C_101
CUST_1886,Madeline Dalton,allenandrea@example.com,Argentina,female,24.0,2023-10-02,2023-10-03,2023-10-04,4.0,Couple,Full Board,,offline ta/to,no deposit,Transient,4,1.0,120.0,1149,458,1,4,Canceled,2,,100.0,,0,A_041,C_103
CUST_1887,Steven Cook,greenmartin@example.org,brazil,Female,56.0,2023-10-02,2023-10-03,2023-10-04,5.0,group,sc,p,Groups,Refundable,group,3,300.0,200.0,897,484,yes,3,Canceled,10,,,0.0,1,A_024,N/A
CUST_1888,Jessica Nelson,bradleyhenry@example.org,united states,Non-Binary,76.0,2023-10-02,2023-10-03,2023-10-04,4.0,Children,Undefined,D,Offline TA/TO,Non-Refund,Group,0,10.0,50.0,1351,92,2,None,Canceled,1,2.0,,0.0,0,,C_101
CUST_1889,Joshua Norton,leahwalker@example.net,DEU,Other,38.0,2023-10-03,2023-10-04,2023-10-05,0.0,Children,Undefined,F,online ta,no deposit,transient,0,4.0,200.0,1378,463,2,0,confirmed,good,9.0,,0.0,NA,A_033,C_105
CUST_1890,Angela Gilmore,holmescolleen@example.org,Japan,female,35.0,2023-10-03,2023-10-04,2023-10-05,4.0,Adults,BB,g,,No deposit,contract,1,7.0,120.0,381,212,0,0,No-Show,10,10.0,,0.0,1,A_030,C_105
CUST_1891,Amy Dougherty,ile@example.org,,,74.0,2023-10-03,2023-10-04,2023-10-05,3.0,couple,,C,online ta,Refundable,,0,-3.0,150.0,632,403,Y,3,no-show,2,,0.0,0.0,2,A_047,C_101
CUST_1892,Stacy Rodriguez,steven45@example.org,Argentina,Male,79.0,2023-10-03,2023-10-04,2023-10-05,1.0,Adults,Bed & Breakfast,,Complementary,Refundable,Transient-Party,4,7.0,0.0,660,499,1,2,check-out,N/A,5.0,100.0,,2,A_014,C_101
CUST_1893,Manuel Diaz,cannonkimberly@example.net,UNITED KINGDOM,M,55.0,2023-10-03,2023-10-04,2023-10-05,2.0,Group,fb,D,complementary,no deposit,Transient-Party,5,4.0,150.0,985,379,Yes,4,check-out,good,10.0,100.0,,1,A_025,
CUST_1894,Justin Jones,royjennifer@example.org,Portugal,Non-Binary,36.0,2023-10-03,2023-10-04,2023-10-05,5.0,group,HB,P,Offline TA/TO,no deposit,Transient-Party,3,1.0,80.0,771,67,Y,3,Pending,poor,1.0,,0.0,3,A_002,C_105
CUST_1895,Christine Zavala,frederick91@example.org,united states,male,44.0,2023-10-03,2023-10-04,2023-10-05,0.0,couple,Full Board,h,corporate,Non-Refund,group,1,2.0,0.0,906,369,N,Multiple,confirmed,5,7.0,1000.0,0.0,1,A_034,C_102
CUST_1896,Brian Mendoza,timothytrujillo@example.com,brazil,female,45.0,2023-10-04,2023-10-05,2023-10-06,0.0,single,Full Board,,complementary,Non Refund,transient,0,1.0,300.0,435,16,Yes,2,Canceled,5,9.0,500.0,1.0,0,A_004,N/A
CUST_1897,Lauren Haley,brian90@example.net,brazil,FEMALE,43.0,2023-10-04,2023-10-05,2023-10-06,0.0,Couple,FB,C,Direct,No deposit,Transient,1,2.0,80.0,178,332,yes,1,confirmed,N/A,8.0,50.0,0.0,0,A_024,C_101
CUST_1898,Patrick Perez,vanessaedwards@example.net,spain,MALE,19.0,2023-10-04,2023-10-05,2023-10-06,3.0,children,SC,F,online ta,No Deposit,Transient-Party,1,3.0,200.0,265,117,no,2,no-show,,1.0,,0.0,2,,C_101
CUST_1899,Derek Frazier,nortonwilliam@example.com,,female,64.0,2023-10-04,2023-10-05,2023-10-06,4.0,Adults,HB,f,Complementary,Non-Refund,Contract,1,14.0,300.0,316,469,,0,No-Show,1,4.0,0.0,0.0,2,A_035,C_103
CUST_1900,Amy Reed,jose18@example.org,Japan,M,31.0,2023-10-04,2023-10-05,2023-10-06,1.0,family,hb,,Aviation,Refundable,Transient-Party,0,-3.0,200.0,1331,30,No,3,canceled,3,9.0,,0.0,0,A_009,C_102
CUST_1901,Kelsey Martinez,hmitchell@example.org,brazil,Female,36.0,2023-10-04,2023-10-05,2023-10-06,5.0,Children,,c,direct,Non-Refund,transient-party,0,0.0,200.0,206,198,NA,None,No-Show,poor,7.0,,0.0,2,Unknown,C_103
CUST_1902,Michael Patel,gregoryhines@example.net,brazil,F,66.0,2023-10-04,2023-10-05,2023-10-06,2.0,family,hb,F,Direct,Non-Refund,contract,999,10.0,300.0,479,303,no,,no-show,fair,,100.0,0.0,0,A_044,C_101
CUST_1903,Marc Marsh,edwardstaylor@example.net,spain,M,72.0,2023-10-05,2023-10-06,2023-10-07,3.0,children,BB,G,groups,Non Refund,contract,999,0.0,80.0,1163,425,yes,1,Check-Out,2,,0.0,0.0,0,A_009,
CUST_1904,Rhonda Everett,cmcdonald@example.net,Argentina,Non-Binary,39.0,2023-10-05,2023-10-06,2023-10-07,3.0,Family,BB,h,Offline TA/TO,Non-Refund,Contract,999,7.0,250.0,1480,189,2,4,confirmed,N/A,,,0.0,2,A_027,
CUST_1905,Stephanie Ellis,smithjose@example.org,Canada,F,,2023-10-05,2023-10-06,2023-10-07,2.0,Group,fb,l,Offline TA/TO,Refundable,Contract,5,,250.0,79,482,Y,,Check-Out,3,9.0,2000.0,0.0,0,A_010,N/A
CUST_1906,Steven Roberts,vreed@example.org,DEU,F,30.0,2023-10-05,2023-10-06,2023-10-07,1.0,Family,hb,p,offline ta/to,non refundable,transient,0,0.0,120.0,1056,37,0,3,No-Show,10,1.0,200.0,0.0,0,A_049,C_101
CUST_1907,Ashley Hill,jennifer48@example.org,Japan,Non-Binary,63.0,2023-10-05,2023-10-06,2023-10-07,0.0,Children,fb,H,,Non Refund,transient-party,5,300.0,,1165,219,0,0,Pending,fair,10.0,1000.0,0.0,0,A_013,C_105
CUST_1908,Jon Golden,hgray@example.org,UNITED KINGDOM,Other,78.0,2023-10-05,2023-10-06,2023-10-07,0.0,group,hb,H,groups,Refundable,Contract,2,4.0,-50.0,430,162,,None,Check-Out,10,5.0,,0.0,1,A_046,C_105
CUST_1909,Lori Carter,rhernandez@example.net,Germany,Non-Binary,40.0,2023-10-05,2023-10-06,2023-10-07,0.0,Transient,FB,E,ONLINE TA,Non-Refund,transient-party,1,1.0,5000.0,1191,251,Y,2,PendingCXL,fair,4.0,50.0,1.0,1,,
CUST_1910,Mr. Carlos Reed,vickiwood@example.org,Spain,Non-Binary,24.0,2023-10-06,2023-10-07,2023-10-08,1.0,group,,A,,Refundable,Contract,0,5.0,,1049,344,1,0,Pending,8,,100.0,0.0,NA,,C_104
CUST_1911,Matthew Carter,kyle29@example.com,,Non-Binary,33.0,2023-10-06,2023-10-07,2023-10-08,4.0,Family,Bed & Breakfast,H,offline ta/to,no deposit,Transient,1,,100.0,1155,47,N,0,check-out,1,3.0,,0.0,2,A_027,C_104
CUST_1912,Shane Hall,tranbenjamin@example.com,,Female,83.0,2023-10-06,2023-10-07,2023-10-08,4.0,transient,BB,E,,No Deposit,Contract,999,-3.0,150.0,147,86,,4,Pending,4,10.0,,,1,A_030,C_101
CUST_1913,Maria Jenkins,russelljohn@example.net,Italy,MALE,61.0,2023-10-06,2023-10-07,2023-10-08,3.0,Family,Half Board,l,Complementary,refundable,Group,1,7.0,250.0,859,56,No,3,check-out,N/A,10.0,,0.0,1,A_024,C_103
CUST_1914,Maria Nguyen,ymontgomery@example.org,Spain,FEMALE,73.0,2023-10-06,2023-10-07,2023-10-08,5.0,family,HB,c,,Non-Refund,Group,2,3.0,120.0,902,60,NA,4,Canceled,2,5.0,100.0,0.0,3,A_001,C_104
CUST_1915,Michael Wilkinson,davidbrown@example.org,Portugal,Female,37.0,2023-10-06,2023-10-07,2023-10-08,5.0,children,Undefined,H,direct,No deposit,contract,0,14.0,50.0,208,283,N,1,PendingCXL,N/A,6.0,50.0,0.0,1,A_002,C_103
CUST_1916,Elizabeth Anderson,grimesjohnny@example.net,Portuagal,Female,69.0,2023-10-06,2023-10-07,2023-10-08,5.0,Family,Full Board,F,complementary,Non Refund,Transient-Party,0,14.0,250.0,703,220,no,None,check-out,excellent,9.0,100.0,0.0,0,A_005,C_102
CUST_1917,Carolyn Green,zamorarose@example.net,UNITED KINGDOM,M,49.0,2023-10-07,2023-10-08,2023-10-09,0.0,Group,,L,direct,non refundable,Group,2,7.0,80.0,1477,24,,,canceled,2,10.0,50.0,0.0,1,A_006,C_101
CUST_1918,Wesley Carrillo,greenjessica@example.net,Australia,Male,22.0,2023-10-07,2023-10-08,2023-10-09,4.0,couple,Full Board,C,Aviation,Refundable,Group,0,-3.0,250.0,661,425,Yes,2,No-Show,8,7.0,,,1,A_024,C_101
CUST_1919,Heather Bryant,amywells@example.org,brazil,,33.0,2023-10-07,2023-10-08,2023-10-09,3.0,single,fb,p,Direct,non refundable,Transient-Party,1,10.0,,760,329,Y,0,confirmed,N/A,5.0,50.0,0.0,NA,A_013,C_105
CUST_1920,Thomas Joseph,nicholasgallagher@example.net,UNK,female,48.0,2023-10-07,2023-10-08,2023-10-09,0.0,children,SC,g,Aviation,Non Refund,Transient,1,14.0,80.0,1325,32,NA,2,Check-Out,3,5.0,0.0,0.0,2,A_001,C_101
CUST_1921,William Franco,rossjohn@example.net,United Kingdom,male,68.0,2023-10-07,2023-10-08,2023-10-09,3.0,family,Undefined,H,,Refundable,transient,5,1.0,5000.0,1095,277,1,4,Confirmed,7,8.0,,,3,A_009,C_105
CUST_1922,Mary Hernandez,thomasricardo@example.net,Italy,female,80.0,2023-10-07,2023-10-08,2023-10-09,3.0,group,BB,c,,Refundable,transient,0,4.0,5000.0,728,41,NA,3,no-show,good,,2000.0,0.0,3,A_041,
CUST_1923,Andrew Stewart,jessica89@example.net,UNITED KINGDOM,M,56.0,2023-10-07,2023-10-08,2023-10-09,5.0,Transient,Half Board,d,Direct,refundable,Group,0,10.0,-50.0,1101,460,2,,confirmed,7,8.0,100.0,0.0,1,A_029,C_102
CUST_1924,Debbie Lopez,rickey20@example.org,USA,FEMALE,40.0,2023-10-08,2023-10-09,2023-10-10,1.0,group,Undefined,l,Direct,No deposit,Group,0,7.0,5000.0,871,62,1,3,Pending,3,4.0,200.0,0.0,1,,C_105
CUST_1925,Amanda Stewart,iavila@example.com,France,Other,,2023-10-08,2023-10-09,2023-10-10,3.0,adults,SC,h,direct,non refundable,group,999,10.0,200.0,821,341,,0,No-Show,10,9.0,50.0,0.0,0,A_002,C_101
CUST_1926,Jacqueline Fernandez,tlewis@example.com,Germany,Non-Binary,29.0,2023-10-08,2023-10-09,2023-10-10,5.0,Adults,SC,P,online ta,no deposit,contract,1,3.0,250.0,524,373,,0,Check-Out,,,50.0,0.0,NA,A_050,N/A
CUST_1927,Eric Knapp,murraybilly@example.com,spain,female,77.0,2023-10-08,2023-10-09,2023-10-10,3.0,Children,Full Board,g,Groups,non refundable,group,1,1.0,120.0,774,67,No,,check-out,5,7.0,0.0,0.0,NA,A_014,C_103
CUST_1928,Jonathan Thomas,sonia62@example.com,UNK,M,,2023-10-08,2023-10-09,2023-10-10,4.0,Adults,fb,P,offline ta/to,no deposit,Contract,0,4.0,200.0,936,442,NA,4,canceled,6,6.0,,0.0,1,A_001,Unknown
CUST_1929,Erica Smith,katherine02@example.com,united states,,53.0,2023-10-08,2023-10-09,2023-10-10,1.0,single,BB,,direct,Refundable,group,0,10.0,100.0,717,342,,0,confirmed,10,,0.0,0.0,2,A_020,C_102
CUST_1930,William Rivera,jenniferwood@example.net,France,Male,74.0,2023-10-08,2023-10-09,2023-10-10,0.0,transient,Half Board,P,,Non-Refund,Transient,2,4.0,,657,363,No,0,No-Show,2,,200.0,0.0,0,A_050,
CUST_1931,John Roberts,kellychung@example.net,France,Female,65.0,2023-10-09,2023-10-10,2023-10-11,3.0,transient,BB,F,online ta,No Deposit,transient,2,5.0,50.0,213,330,,,check-out,1,,200.0,0.0,1,A_007,C_105
CUST_1932,William Berry,barnettterry@example.com,Argentina,F,19.0,2023-10-09,2023-10-10,2023-10-11,0.0,Adults,Bed & Breakfast,,Online TA,Refundable,Transient-Party,3,5.0,300.0,1120,399,,4,check-out,excellent,7.0,,0.0,NA,A_001,N/A
CUST_1933,Krystal Meadows,sconner@example.net,Brazil,M,33.0,2023-10-09,2023-10-10,2023-10-11,4.0,Group,,H,groups,Non-Refund,Transient,1,300.0,250.0,108,117,yes,,check-out,4,7.0,100.0,0.0,0,A_001,C_101
CUST_1934,Melissa Dennis,ingramjessica@example.com,Japan,M,32.0,2023-10-09,2023-10-10,2023-10-11,2.0,Family,,c,complementary,Refundable,Group,1,5.0,80.0,388,447,Yes,Multiple,Pending,,,1000.0,0.0,1,A_019,C_101
CUST_1935,Brenda Pierce,angelamason@example.org,France,F,28.0,2023-10-09,2023-10-10,2023-10-11,2.0,Adults,Full Board,d,ONLINE,non refundable,Group,1,4.0,200.0,1337,347,Y,,PendingCXL,2,8.0,,,0,A_029,C_103
CUST_1936,James Randall,martin27@example.net,UNK,male,33.0,2023-10-09,2023-10-10,2023-10-11,1.0,Group,fb,g,ONLINE,No deposit,transient,999,300.0,50.0,1178,314,yes,2,Confirmed,excellent,10.0,50.0,0.0,3,A_031,C_104
CUST_1937,Brandon Brown,nunezmatthew@example.com,United Kingdom,M,80.0,2023-10-09,2023-10-10,2023-10-11,2.0,adults,SC,A,,Refundable,Contract,0,0.0,150.0,1443,432,yes,3,check-out,8,2.0,50.0,0.0,0,A_022,C_103
CUST_1938,Lauren Walker,kaiserkelly@example.org,UNITED KINGDOM,F,83.0,2023-10-10,2023-10-11,2023-10-12,3.0,Group,Full Board,d,Complementary,no deposit,contract,1,,100.0,1119,311,no,0,canceled,8,10.0,200.0,0.0,1,A_049,C_102
CUST_1939,Donald Johnson,jasonhubbard@example.com,UNITED KINGDOM,M,46.0,2023-10-10,2023-10-11,2023-10-12,0.0,transient,Full Board,P,complementary,refundable,transient-party,0,10.0,50.0,410,474,no,4,PendingCXL,2,6.0,2000.0,0.0,1,A_025,C_105
CUST_1940,Jill Powers,mariascott@example.com,UNK,Female,20.0,2023-10-10,2023-10-11,2023-10-12,1.0,adults,BB,h,complementary,refundable,Transient,1,-3.0,200.0,743,113,Y,,confirmed,3,,0.0,0.0,3,A_001,Unknown
CUST_1941,Kayla Lee,fosterjeffrey@example.org,Portuagal,MALE,79.0,2023-10-10,2023-10-11,2023-10-12,1.0,Group,Undefined,A,Groups,No deposit,Transient,0,0.0,,335,100,no,4,Confirmed,10,,500.0,0.0,0,A_045,Unknown
CUST_1942,Larry Harding,davisjennifer@example.com,Canada,Female,53.0,2023-10-10,2023-10-11,2023-10-12,0.0,single,bb,l,Complementary,Refundable,Contract,0,10.0,,205,30,NA,,canceled,N/A,4.0,,1.0,NA,A_035,C_104
CUST_1943,Isaac Hernandez,ygriffith@example.org,UNK,,30.0,2023-10-10,2023-10-11,2023-10-12,4.0,Adults,HB,c,ONLINE,Refundable,group,999,,5000.0,400,93,No,2,confirmed,6,9.0,0.0,0.0,2,A_033,C_104
CUST_1944,Jacob Watson,obrienjames@example.net,United Kingdom,Male,41.0,2023-10-11,2023-10-12,2023-10-13,0.0,Transient,Bed & Breakfast,g,Direct,Refundable,Transient-Party,1,4.0,250.0,1407,166,Yes,0,no-show,9,8.0,50.0,0.0,2,A_045,C_101
CUST_1945,Gregory Madden,mccoyjames@example.org,Italy,FEMALE,67.0,2023-10-11,2023-10-12,2023-10-13,1.0,family,bb,f,Offline TA/TO,Refundable,transient-party,0,2.0,-50.0,1121,182,NA,2,Check-Out,9,9.0,50.0,0.0,3,A_044,C_101
CUST_1946,Anita Luna,richardmorris@example.org,spain,MALE,79.0,2023-10-11,2023-10-12,2023-10-13,3.0,Transient,fb,F,ONLINE TA,No deposit,Contract,1,-3.0,200.0,1493,298,Yes,4,confirmed,N/A,7.0,2000.0,0.0,1,A_027,C_104
CUST_1947,Willie Lara,khanmelissa@example.net,france,Male,73.0,2023-10-11,2023-10-12,2023-10-13,5.0,group,fb,h,offline ta/to,Non Refund,transient-party,999,2.0,5000.0,1156,447,Y,4,Canceled,N/A,6.0,0.0,0.0,NA,A_014,C_101
CUST_1948,Renee Waller,hubersamantha@example.net,USA,F,56.0,2023-10-11,2023-10-12,2023-10-13,4.0,Transient,sc,l,Groups,No deposit,transient-party,3,300.0,5000.0,830,381,N,0,confirmed,fair,,200.0,0.0,2,A_048,C_105
CUST_1949,Steven Taylor,uchang@example.com,Portugal,Female,34.0,2023-10-11,2023-10-12,2023-10-13,4.0,Single,FB,D,corporate,Refundable,contract,5,3.0,250.0,936,260,yes,4,confirmed,N/A,4.0,50.0,1.0,1,A_032,C_101
CUST_1950,Brandon Clark,murrayvincent@example.com,Portuagal,Male,30.0,2023-10-11,2023-10-12,2023-10-13,0.0,group,bb,f,Complementary,refundable,group,3,4.0,0.0,1246,393,yes,3,no-show,4,5.0,200.0,0.0,0,A_006,Unknown
CUST_1951,Sharon Hatfield,smithjack@example.org,Canada,Non-Binary,59.0,2023-10-12,2023-10-13,2023-10-14,0.0,Transient,Half Board,,Groups,no deposit,contract,2,4.0,300.0,134,253,yes,1,Pending,3,,50.0,0.0,0,A_016,C_101
CUST_1952,Tyler Avila,willismatthew@example.com,Portugal,Other,26.0,2023-10-12,2023-10-13,2023-10-14,5.0,Single,bb,P,online ta,no deposit,contract,2,7.0,300.0,697,297,,0,Confirmed,8,1.0,100.0,0.0,0,A_029,C_105
CUST_1953,Jason Rocha,dunnmary@example.net,United Kingdom,Male,86.0,2023-10-12,2023-10-13,2023-10-14,1.0,Transient,Full Board,f,ONLINE TA,No deposit,transient-party,3,14.0,80.0,1306,368,1,4,No-Show,fair,7.0,500.0,0.0,1,,N/A
CUST_1954,Justin Page,sancheznicholas@example.com,,FEMALE,41.0,2023-10-12,2023-10-13,2023-10-14,0.0,Group,sc,p,ONLINE TA,Non Refund,Contract,1,300.0,150.0,608,468,2,0,check-out,2,9.0,500.0,0.0,0,A_038,C_101
CUST_1955,Chad Lopez,sbaker@example.net,Portuagal,Female,69.0,2023-10-12,2023-10-13,2023-10-14,0.0,children,sc,G,Online TA,refundable,Transient,0,10.0,120.0,848,69,Y,2,Pending,2,10.0,500.0,0.0,1,A_035,C_104
CUST_1956,Kristen Williams,hornerebecca@example.org,Portuagal,,20.0,2023-10-12,2023-10-13,2023-10-14,0.0,group,FB,A,Groups,No deposit,Transient-Party,1,2.0,5000.0,1256,30,2,2,Pending,2,10.0,,0.0,0,A_031,C_101
CUST_1957,Sandra Torres,peterlynch@example.com,Brazil,Male,68.0,2023-10-12,2023-10-13,2023-10-14,1.0,Family,bb,e,Aviation,No deposit,Group,0,14.0,,1290,219,0,1,Check-Out,9,8.0,200.0,0.0,0,A_001,C_103
CUST_1958,John Johnson,normajones@example.net,UNK,Female,89.0,2023-10-13,2023-10-14,2023-10-15,3.0,single,Full Board,A,groups,refundable,transient-party,5,1.0,250.0,1127,403,1,None,check-out,2,5.0,,0.0,1,A_034,C_101
CUST_1959,Dennis Blanchard,stokesmonica@example.net,Italy,male,86.0,2023-10-13,2023-10-14,2023-10-15,1.0,group,,f,offline ta/to,non refundable,Group,0,,50.0,685,77,yes,3,Confirmed,7,8.0,,0.0,2,A_002,C_104
CUST_1960,John Valdez,daniel43@example.org,,Male,85.0,2023-10-13,2023-10-14,2023-10-15,2.0,Adults,bb,c,Direct,No Deposit,contract,2,,-50.0,409,113,Yes,,canceled,poor,,100.0,,0,A_001,C_103
CUST_1961,Jennifer Vasquez,vmoreno@example.org,Japan,Female,80.0,2023-10-13,2023-10-14,2023-10-15,0.0,Single,hb,G,Online TA,No Deposit,transient,1,2.0,,1149,58,0,3,Confirmed,good,,50.0,0.0,0,N/A,C_101
CUST_1962,Danielle Wilson,katherinerussell@example.org,Brazil,Female,26.0,2023-10-13,2023-10-14,2023-10-15,2.0,transient,FB,E,ONLINE TA,No Deposit,Group,2,14.0,0.0,1077,404,N,,no-show,1,5.0,100.0,0.0,2,A_045,C_104
CUST_1963,Wendy Jones,shellyobrien@example.net,USA,,84.0,2023-10-13,2023-10-14,2023-10-15,2.0,adults,Bed & Breakfast,H,direct,Refundable,group,999,5.0,50.0,370,145,No,0,Canceled,9,10.0,2000.0,,1,A_001,N/A
CUST_1964,Lauren Cunningham,charleshayes@example.com,Italy,F,86.0,2023-10-13,2023-10-14,2023-10-15,4.0,Children,,H,Direct,No Deposit,Transient-Party,1,5.0,80.0,1468,417,N,Multiple,No-Show,good,5.0,,0.0,2,A_022,C_101
CUST_1965,Mark Alvarez,robert14@example.org,France,Other,33.0,2023-10-14,2023-10-15,2023-10-16,5.0,Children,bb,P,Direct,Non-Refund,contract,0,7.0,,1140,339,no,,Canceled,good,7.0,,0.0,3,A_016,C_105
CUST_1966,Bryan Hunt,david86@example.net,Argentina,F,44.0,2023-10-14,2023-10-15,2023-10-16,1.0,children,fb,e,ONLINE TA,Non-Refund,transient,4,14.0,80.0,636,174,yes,3,Pending,4,7.0,50.0,0.0,0,A_033,C_101
CUST_2254,Michelle House,zmoore@example.com,United Kingdom,female,59.0,2023-11-25,2023-11-26,2023-11-27,0.0,family,,g,,No Deposit,Transient-Party,0,300.0,200.0,1102,199,No,0,Confirmed,N/A,10.0,100.0,,2,A_034,C_105
CUST_1968,Francisco Johns,travisfoster@example.com,Japan,female,41.0,2023-10-14,2023-10-15,2023-10-16,1.0,Adults,Undefined,H,Groups,Refundable,transient,0,10.0,,123,220,2,2,Confirmed,N/A,4.0,0.0,0.0,NA,A_035,C_101
CUST_1969,Carla Nelson,stonecody@example.net,UNITED KINGDOM,Male,41.0,2023-10-14,2023-10-15,2023-10-16,4.0,Adults,FB,E,online ta,no deposit,transient,5,3.0,80.0,722,284,N,2,Pending,6,4.0,1000.0,0.0,NA,A_038,C_102
CUST_1970,Susan Kelly,ronaldbradford@example.org,UNITED KINGDOM,Female,18.0,2023-10-14,2023-10-15,2023-10-16,3.0,transient,Half Board,f,ONLINE TA,No Deposit,Transient,999,300.0,50.0,365,336,,None,No-Show,1,,500.0,0.0,0,A_036,C_102
CUST_1971,Kendra Mayer,nancybrown@example.org,DEU,M,89.0,2023-10-14,2023-10-15,2023-10-16,3.0,Group,fb,e,Online TA,Non-Refund,transient,3,10.0,120.0,141,352,1,None,PendingCXL,4,,1000.0,0.0,1,A_048,C_103
CUST_1972,Randall White,peter91@example.org,Portugal,male,75.0,2023-10-15,2023-10-16,2023-10-17,5.0,Single,Half Board,A,complementary,no deposit,Transient,0,3.0,0.0,546,258,yes,,no-show,10,10.0,2000.0,0.0,1,A_005,C_101
CUST_1895,Christine Zavala,frederick91@example.org,united states,male,44.0,2023-10-03,2023-10-04,2023-10-05,0.0,couple,Full Board,h,corporate,Non-Refund,group,1,2.0,0.0,906,369,N,Multiple,confirmed,5,7.0,1000.0,0.0,1,A_034,C_102
CUST_1974,Samantha Cohen,shelby31@example.org,USA,female,33.0,2023-10-15,2023-10-16,2023-10-17,5.0,Transient,hb,c,Online TA,Non Refund,group,1,4.0,300.0,1421,309,yes,1,no-show,poor,7.0,50.0,0.0,1,A_012,C_103
CUST_1975,Michael Barker,jonathanpeterson@example.org,,female,23.0,2023-10-15,2023-10-16,2023-10-17,0.0,group,bb,h,complementary,Refundable,transient,4,10.0,-50.0,501,433,N,0,No-Show,3,3.0,200.0,0.0,1,A_046,
CUST_1976,Lauren Morrow,lhicks@example.com,,M,34.0,2023-10-15,2023-10-16,2023-10-17,0.0,Transient,hb,F,Online TA,Refundable,Contract,2,14.0,-50.0,1431,417,yes,0,Confirmed,4,10.0,100.0,0.0,1,A_010,C_102
CUST_1977,Joseph Watson,washingtonmelanie@example.com,brazil,Non-Binary,44.0,2023-10-15,2023-10-16,2023-10-17,2.0,Group,HB,C,Offline TA/TO,Non-Refund,group,0,-3.0,-50.0,393,53,yes,4,check-out,5,2.0,50.0,0.0,3,A_042,
CUST_1978,Gerald Bartlett,christineriggs@example.com,Canada,Other,38.0,2023-10-15,2023-10-16,2023-10-17,4.0,couple,Bed & Breakfast,f,corporate,No deposit,Transient-Party,4,7.0,-50.0,1313,433,Yes,2,no-show,2,5.0,50.0,0.0,3,,C_101
CUST_1979,Brittney Walker,kara01@example.org,brazil,F,29.0,2023-10-16,2023-10-17,2023-10-18,1.0,couple,Undefined,G,Aviation,Non-Refund,Contract,3,1.0,80.0,1156,10,Yes,1,Check-Out,poor,10.0,100.0,0.0,0,A_050,C_101
CUST_1980,Stephanie Austin,peggy08@example.com,DEU,Non-Binary,89.0,2023-10-16,2023-10-17,2023-10-18,3.0,adults,FB,E,Corporate,refundable,Transient,0,-3.0,-50.0,1187,451,Y,1,check-out,poor,,100.0,0.0,NA,A_015,C_104
CUST_1981,Kelly Patel,matthewyoung@example.net,Japan,,50.0,2023-10-16,2023-10-17,2023-10-18,5.0,Children,bb,p,ONLINE,refundable,transient,0,,0.0,992,298,Yes,2,Pending,excellent,1.0,0.0,0.0,0,A_043,C_101
CUST_1982,Nicole Wilson,ricklewis@example.net,,Female,22.0,2023-10-16,2023-10-17,2023-10-18,5.0,group,bb,H,complementary,Non Refund,Group,0,-3.0,120.0,236,360,no,2,confirmed,5,10.0,100.0,0.0,2,,C_103
CUST_1983,Billy Fuentes,christina10@example.org,Argentina,Female,28.0,2023-10-16,2023-10-17,2023-10-18,2.0,Children,Half Board,E,ONLINE,refundable,contract,3,0.0,50.0,393,198,0,,canceled,7,6.0,,,2,,C_101
CUST_1984,John Collins,shannon09@example.org,Brazil,Other,33.0,2023-10-16,2023-10-17,2023-10-18,1.0,family,,G,Groups,No deposit,Contract,0,14.0,150.0,479,324,Yes,,no-show,3,6.0,100.0,0.0,2,A_025,C_103
