Order ID,Order Date,Ship Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-88952,2023-04-03,2023-04-16,Jennifer Moore,Corporate,South,Texas,Furniture,Bookcases,2587.34,9,0.25,483.15
ORD-79567,2021-01-17,2021-01-30,Barbara White,Home Office,North,Illinois,Office Supplies,Envelopes,1808.85,9,0.12,180.24
ORD-99406,2020-05-25,2020-06-03,Dorothy Martinez,Home Office,West,Arizona,Technology,Copiers,1393.88,7,0.38,
ORD-69098,2021-08-21,2021-08-27,Sandra Smith,Corporate,South,Georgia,Technology,Machines,495.24,4,0.46,20.25
ORD-93737,2022-11-05,2022-11-13,David Johnson,Corporate,West,Arizona,Furniture,Chairs,3259.84,8,0.17,901.56
ORD-15982,2021-05-31,2021-06-07,Emily Smith,Home Office,North,Michigan,Office Supplies,Paper,1902.28,7,0.41,-118.49
ORD-74871,2021-01-24,2021-02-03,Sarah Smith,Consumer,North,Pennsylvania,Office Supplies,Art,419.65,8,0.12,71.74
ORD-80964,2023-08-29,2023-09-08,Patricia Harris,Home Office,North,New York,Furniture,Tables,618.19,4,0.38,-45.15
ORD-99277,2023-08-22,2023-08-24,David Lewis,Home Office,West,Colorado,Technology,Accessories,2170.02,7,0.04,641.2
ORD-64409,2023-09-18,2023-09-25,Andrew Davis,Corporate,West,California,Furniture,Furnishings,968.66,6,0.09,137.23
ORD-13268,2023-01-18,2023-01-22,John White,Consumer,South,Texas,Technology,Phones,2918.09,7,0.04,307.28
ORD-21872,2021-11-07,2021-11-10,John Sanchez,Home Office,North,New York,Office Supplies,Art,1405.56,7,0.44,-84.1
ORD-14939,2023-01-31,2023-02-07,Michael Gonzalez,Consumer,East,Connecticut,Technology,Chairs,550.86,8,0.07,164.05
ORD-60067,2021-05-31,2021-06-05,Betty Johnson,Corporate,North,New York,Office Supplies,Binders,1754.5,7,0.23,303.28
ORD-69392,2022-12-18,2022-12-27,Paul Brown,Home Office,South,Texas,Office Supplies,Binders,86.19,1,0.03,17.41
ORD-76031,2023-09-15,2023-09-20,Sandra Johnson,Corporate,North,New York,Technology,Phones,531.96,6,0.38,-2.31
ORD-98867,2022-05-27,2022-06-08,Emily Smith,Corporate,East,Maryland,Office Supplies,Envelopes,288.5,4,0.4,-1.65
ORD-51969,2023-07-20,2023-07-30,Mary Clark,Home Office,East,Maryland,Technology,Phones,2237.58,10,0.38,-27.75
ORD-92026,2021-03-21,2021-04-02,Charles Garcia,Corporate,East,Delaware,Technology,Machines,667.68,4,0.39,-37.82
ORD-38050,2021-01-31,2021-02-05,Barbara Smith,Consumer,North,Ohio,Technology,Copiers,51.27,8,0.42,-3.94
ORD-71421,2021-12-16,2021-12-22,Christopher Sanchez,Corporate,West,Arizona,Furniture,Furnishings,120.1,2,0.47,-9.5
ORD-20573,2020-08-01,2020-08-09,Steven Garcia,Consumer,South,Texas,Furniture,Bookcases,728.6,2,0.24,215.27
ORD-39507,2023-11-04,2023-11-08,Paul Lewis,Consumer,North,Ohio,Technology,Phones,2542.87,9,0.36,-224.13
ORD-31792,2022-01-22,2022-01-31,Patricia Gonzalez,Consumer,East,Massachusetts,Technology,Chairs,1550.85,6,0.34,
ORD-26629,2020-07-08,2020-07-10,Dorothy Brown,Consumer,West,California,Technology,Machines,324.71,1,0.28,94.54
ORD-96442,2022-07-18,2022-07-25,Lisa Jones,Corporate,South,Georgia,Furniture,Chairs,2211.95,7,0.24,360.33
ORD-19527,2020-01-26,2020-02-03,Margaret Rodriguez,Consumer,West,Colorado,Office Supplies,Labels,1460.97,7,0.5,-124.0
ORD-71952,2021-04-26,2021-05-02,Lisa Miller,Home Office,East,Maryland,Technology,Copiers,686.87,8,0.15,63.95
ORD-70210,2022-06-28,2022-07-05,Jennifer Gonzalez,Home Office,West,Nevada,Furniture,Bookcases,2506.1,7,0.02,735.64
ORD-95303,2021-05-25,2021-06-05,Donna Lopez,Corporate,North,New York,Office Supplies,Binders,264.03,1,0.34,5.71
ORD-56025,2023-08-12,2023-08-25,Patricia Lee,Consumer,West,Washington,Furniture,Tables,952.81,5,0.24,127.86
ORD-87464,2022-05-07,2022-05-09,Daniel Perez,Home Office,North,Ohio,Technology,Copiers,1376.71,4,0.12,335.08
ORD-22009,2022-03-16,2022-03-19,Charles White,Home Office,North,Michigan,Furniture,Chairs,1871.52,7,0.2,463.94
ORD-35298,2020-02-24,2020-03-05,Thomas Robinson,Home Office,North,Ohio,Furniture,Tables,990.86,4,0.14,150.47
ORD-52170,2022-06-10,2022-06-19,Christopher Thomas,Consumer,West,Nevada,Technology,Chairs,901.76,3,0.15,66.3
ORD-65627,2022-08-07,2022-08-14,Jessica Smith,Consumer,North,Illinois,Office Supplies,Art,2039.12,10,0.2,168.47
ORD-93922,2021-02-15,2021-02-18,Mary Martin,Corporate,South,Georgia,Technology,Machines,371.56,3,0.29,57.65
ORD-32123,2023-02-21,2023-03-05,Thomas Taylor,Home Office,North,Illinois,Office Supplies,Art,545.92,3,0.19,150.92
ORD-39261,2020-07-28,2020-08-11,Kimberly Robinson,Consumer,East,Delaware,Furniture,Tables,1326.02,8,0.2,154.47
ORD-43568,2020-08-01,2020-08-11,Lisa Thompson,Corporate,East,Massachusetts,Office Supplies,Envelopes,127.44,3,0.42,-5.08
ORD-90066,2022-04-01,2022-04-10,John Thomas,Corporate,North,Michigan,Technology,Chairs,351.99,6,0.04,50.3
ORD-96120,2020-10-21,2020-11-01,Mary Thompson,Home Office,East,Massachusetts,Office Supplies,Envelopes,127.62,6,0.0,32.08
ORD-67622,2021-06-16,2021-06-27,Karen Moore,Corporate,North,Michigan,Office Supplies,Envelopes,392.91,8,0.26,73.24
ORD-42731,2020-08-31,2020-09-03,Jessica Miller,Corporate,West,California,Office Supplies,Labels,1154.66,6,0.3,241.67
ORD-26717,2021-06-08,2021-06-14,Matthew Ramirez,Consumer,East,Delaware,Technology,Phones,295.59,1,0.33,6.22
ORD-50529,2020-08-08,2020-08-16,Thomas Brown,Corporate,East,Massachusetts,Office Supplies,Binders,399.24,2,0.32,-33.38
ORD-95737,2020-07-23,2020-07-28,William Clark,Home Office,West,Washington,Technology,Phones,2472.08,10,0.25,704.95
ORD-51075,2022-11-30,2022-12-05,Donald Williams,Corporate,North,New York,Furniture,Furnishings,823.25,3,0.44,3.78
ORD-52164,2022-02-27,2022-03-10,Emily Brown,Home Office,East,Connecticut,Technology,Phones,1712.09,8,0.14,475.13
ORD-43083,2020-01-29,2020-02-07,William Garcia,Consumer,South,Texas,Technology,Copiers,2940.86,10,0.32,-178.76
ORD-22699,2023-05-24,2023-06-03,Robert Jones,Corporate,East,Delaware,Technology,Accessories,1902.38,10,0.12,248.24
ORD-64521,2023-08-03,2023-08-09,William Davis,Home Office,West,Washington,Technology,Phones,841.28,9,0.44,-61.61
ORD-64270,2020-03-30,2020-03-31,Mary Perez,Home Office,North,Ohio,Technology,Copiers,440.63,2,,-10.26
ORD-10907,2023-12-02,2023-12-06,Paul Jones,Consumer,North,Ohio,Furniture,Furnishings,1991.97,9,0.49,20.77
ORD-92526,2020-11-24,2020-12-07,Sandra Williams,Home Office,South,Texas,Furniture,Chairs,140.64,1,0.49,4.91
ORD-65587,2023-03-15,2023-03-27,Sandra Gonzalez,Consumer,South,Florida,Technology,Copiers,1220.25,7,0.08,82.09
ORD-18881,2023-03-30,2023-04-08,Sandra White,Consumer,West,California,Technology,Chairs,189.74,3,0.31,4.41
ORD-87902,2021-09-23,2021-10-07,Jessica Martinez,Consumer,West,Washington,Office Supplies,Labels,4068.15,10,0.08,407.05
ORD-86365,2023-07-28,2023-08-11,Daniel Martin,Home Office,West,Arizona,Technology,Accessories,153.24,2,0.03,37.31
ORD-40107,2021-05-06,2021-05-12,Thomas Gonzalez,Corporate,East,Maryland,Furniture,Tables,1114.82,4,0.32,-95.19
ORD-66973,2020-06-16,2020-06-27,Ashley Lopez,Home Office,North,Ohio,Office Supplies,Labels,1274.17,4,0.01,250.7
ORD-21310,2021-07-10,2021-07-22,Margaret Anderson,Home Office,North,Illinois,Office Supplies,Binders,2794.93,10,0.16,595.38
ORD-34523,2022-08-08,2022-08-18,Paul Williams,Home Office,North,Ohio,Office Supplies,Art,449.04,2,0.28,36.03
ORD-92094,2020-11-27,2020-12-06,Donald Rodriguez,Corporate,East,Delaware,Office Supplies,Labels,3675.05,10,0.13,713.25
ORD-32847,2022-05-11,2022-05-14,Mary Lewis,Home Office,West,Arizona,Technology,Copiers,2646.61,8,0.33,64.14
ORD-83065,2023-07-30,2023-08-10,Andrew Lewis,Consumer,East,Maryland,Furniture,Chairs,777.85,8,0.14,187.21
ORD-97082,2021-10-21,2021-10-29,Daniel Clark,Corporate,South,Virginia,Furniture,Bookcases,727.84,6,0.44,-70.11
ORD-81727,2021-07-03,2021-07-10,Kimberly Brown,Home Office,North,New York,Furniture,Bookcases,359.21,3,0.39,-27.71
ORD-34540,2021-08-23,2021-09-02,James Jones,Home Office,East,Maryland,Technology,Phones,1970.5,6,0.06,292.2
ORD-95311,2022-07-07,2022-07-10,Donald Thompson,Corporate,East,Maryland,Furniture,Bookcases,1849.94,8,0.45,-37.19
ORD-73490,2021-08-14,2021-08-22,Susan Hernandez,Corporate,South,Texas,Technology,Copiers,2030.6,8,0.07,116.56
ORD-90998,2020-07-12,2020-07-26,Jessica Rodriguez,Home Office,North,New York,Technology,Machines,2634.73,8,0.15,
ORD-11882,2021-06-24,2021-07-07,James Hernandez,Consumer,North,Pennsylvania,Furniture,Tables,1357.97,10,0.24,152.5
ORD-66717,2023-02-11,2023-02-24,Daniel Anderson,Home Office,South,Virginia,Office Supplies,Envelopes,691.39,6,0.36,-34.72
ORD-64214,2023-02-15,2023-02-21,Matthew Rodriguez,Corporate,East,New Jersey,Technology,Machines,630.78,9,0.24,94.75
ORD-76866,2022-08-26,2022-08-28,Lisa Lopez,Consumer,North,New York,Furniture,Tables,559.44,5,0.2,146.64
ORD-41282,2021-08-08,2021-08-16,Steven Martinez,Home Office,East,Connecticut,Technology,Accessories,579.27,5,0.23,46.09
ORD-50811,2022-01-31,2022-02-01,Robert Wilson,Corporate,West,Washington,Furniture,Furnishings,1803.39,10,0.45,50.34
ORD-78494,2020-08-01,2020-08-11,Nancy Lee,Corporate,North,Pennsylvania,Technology,Machines,2376.21,10,0.17,215.96
ORD-85348,2022-12-10,2022-12-12,Christopher Williams,Home Office,South,Florida,Technology,Chairs,1578.05,10,0.33,69.86
ORD-70557,2020-06-27,2020-06-29,Mark Thompson,Home Office,North,New York,Technology,Machines,2793.3,8,0.15,404.34
ORD-44604,2023-01-22,2023-02-01,Michael Rodriguez,Consumer,East,Delaware,Furniture,Furnishings,768.21,4,,-45.56
ORD-43147,2023-05-22,2023-05-26,Paul Jackson,Home Office,East,Maryland,Office Supplies,Labels,549.84,4,0.36,-22.74
ORD-21885,2023-12-05,2023-12-14,Charles Taylor,Home Office,West,Nevada,Office Supplies,Art,74.93,1,0.27,18.53
ORD-64297,2023-07-23,2023-07-29,Mary Ramirez,Consumer,North,Michigan,Technology,Phones,225.45,6,0.1,67.23
ORD-12600,2022-01-28,2022-02-03,Paul Harris,Home Office,West,Arizona,Furniture,Tables,848.8,5,0.46,-16.41
ORD-67910,2022-05-17,2022-05-27,Anthony Taylor,Corporate,East,Delaware,Furniture,Tables,450.41,2,0.11,49.74
ORD-37486,2020-08-11,2020-08-24,Michael Garcia,Home Office,South,Georgia,Technology,Accessories,1226.71,4,0.38,-62.36
ORD-32600,2021-02-17,2021-02-20,Charles Clark,Corporate,North,Pennsylvania,Office Supplies,Art,459.26,8,0.04,66.96
ORD-33480,2023-12-03,2023-12-11,Joshua Jones,Corporate,South,Georgia,Furniture,Bookcases,576.51,9,0.41,-14.77
ORD-17170,2020-11-11,2020-11-15,David Taylor,Consumer,West,Arizona,Technology,Phones,384.89,2,0.02,94.41
ORD-73516,2022-03-05,2022-03-09,Anthony Smith,Corporate,East,Connecticut,Furniture,Bookcases,986.44,3,0.32,11.93
ORD-37270,2021-05-18,2021-05-30,Barbara Jackson,Corporate,West,Arizona,Furniture,Furnishings,1523.84,9,0.33,33.11
ORD-53355,2020-11-04,2020-11-06,Daniel Ramirez,Corporate,North,Ohio,Technology,Chairs,499.03,2,0.24,108.36
ORD-76497,2022-01-19,2022-01-20,Matthew Johnson,Corporate,East,Delaware,Office Supplies,Paper,877.8,3,0.41,-43.83
ORD-95870,2022-08-21,2022-08-24,Jessica Johnson,Consumer,East,New Jersey,Office Supplies,Art,1851.81,7,0.45,90.76
ORD-90321,2020-02-04,2020-02-05,Donald Lopez,Corporate,East,Delaware,Technology,Chairs,95.15,3,0.1,16.46
ORD-59027,2022-05-07,2022-05-16,Daniel Gonzalez,Home Office,South,Florida,Office Supplies,Art,897.39,4,0.25,59.07
ORD-30164,2023-02-13,2023-02-18,Emily Moore,Consumer,West,Arizona,Technology,Machines,175.59,1,0.02,24.56
ORD-37328,2021-02-18,2021-02-27,Betty Lee,Consumer,West,Colorado,Technology,Chairs,2381.12,7,0.0,
ORD-43012,2022-07-22,2022-07-28,Lisa Wilson,Consumer,North,Michigan,Office Supplies,Binders,978.35,7,0.17,194.51
ORD-90208,2023-07-22,2023-08-03,Emily Thomas,Consumer,West,Arizona,Technology,Machines,256.49,3,0.08,24.47
ORD-43037,2021-05-06,2021-05-07,Andrew Brown,Consumer,West,Washington,Technology,Phones,252.38,1,0.41,-7.47
ORD-23202,2021-05-19,2021-05-26,Karen Thompson,Consumer,East,Delaware,Furniture,Chairs,849.47,3,0.42,-65.33
ORD-62152,2020-08-10,2020-08-13,Linda Rodriguez,Consumer,South,Florida,Technology,Machines,47.67,1,0.36,-2.71
ORD-53238,2021-09-02,2021-09-05,Christopher Davis,Consumer,East,Delaware,Furniture,Tables,324.35,1,0.07,78.98
ORD-17304,2020-01-31,2020-02-01,Joshua Garcia,Consumer,South,Florida,Office Supplies,Labels,536.37,9,0.33,-0.35
ORD-53635,2020-05-05,2020-05-16,Lisa Davis,Home Office,West,Colorado,Furniture,Tables,1022.41,3,0.3,80.92
ORD-73529,2022-04-21,2022-04-24,Ashley Sanchez,Home Office,East,Delaware,Office Supplies,Envelopes,2713.88,7,0.14,500.27
ORD-88129,2022-07-19,2022-07-27,Sarah Smith,Home Office,East,Connecticut,Office Supplies,Binders,2658.06,9,0.09,159.31
ORD-17045,2022-03-14,2022-03-18,Richard Robinson,Consumer,West,California,Furniture,Furnishings,222.52,2,0.36,-6.57
ORD-31478,2022-05-13,2022-05-15,Christopher Hernandez,Corporate,South,North Carolina,Furniture,Tables,1945.48,10,0.33,11.97
ORD-69622,2021-02-04,2021-02-13,John Rodriguez,Home Office,South,Georgia,Furniture,Tables,569.23,7,0.08,
ORD-31052,2022-12-21,2023-01-04,Richard Taylor,Consumer,South,Virginia,Technology,Phones,491.62,6,0.09,66.1
ORD-13663,2022-02-27,2022-03-02,Robert Lewis,Corporate,North,Illinois,Technology,Accessories,156.65,2,0.5,-11.63
ORD-54353,2020-11-24,2020-11-27,Mark Perez,Home Office,South,Georgia,Office Supplies,Envelopes,306.23,1,0.26,58.74
ORD-85403,2023-12-17,2023-12-21,William Thompson,Home Office,East,New Jersey,Office Supplies,Envelopes,691.21,10,0.35,29.84
ORD-46481,2020-08-19,2020-08-25,Susan Thompson,Consumer,East,Delaware,Technology,Chairs,2285.22,9,0.22,447.05
ORD-91807,2020-06-12,2020-06-24,Emily Lee,Home Office,North,Ohio,Furniture,Chairs,1022.1,5,0.17,196.85
ORD-17758,2022-11-07,2022-11-19,Barbara White,Consumer,East,Maryland,Furniture,Tables,974.99,4,0.01,185.14
ORD-19180,2023-02-15,2023-02-22,Sandra Martinez,Home Office,East,Delaware,Office Supplies,Envelopes,1940.89,8,0.36,-145.12
ORD-91234,2020-07-19,2020-07-24,Nancy Johnson,Home Office,South,Georgia,Technology,Machines,1203.68,9,0.32,-95.74
ORD-28271,2022-07-27,2022-08-10,Nancy Sanchez,Home Office,North,Pennsylvania,Office Supplies,Paper,166.7,5,0.45,-13.91
ORD-97548,2020-05-07,2020-05-20,John Jones,Corporate,East,Maryland,Furniture,Bookcases,1071.15,7,0.33,36.9
ORD-76505,2020-02-23,2020-03-07,Andrew Gonzalez,Home Office,East,New Jersey,Technology,Accessories,500.42,5,0.24,78.1
ORD-44948,2020-12-15,2020-12-29,Mary Wilson,Corporate,East,Connecticut,Technology,Chairs,1888.41,6,0.14,200.61
ORD-63474,2023-07-22,2023-07-24,Donald Williams,Corporate,South,Georgia,Furniture,Tables,2357.66,6,0.07,274.96
ORD-25697,2020-03-29,2020-04-08,Mary Martin,Consumer,East,Maryland,Technology,Chairs,2557.37,6,0.12,177.76
ORD-34423,2020-11-30,2020-12-06,Christopher Anderson,Consumer,West,Arizona,Technology,Machines,1545.94,9,0.23,328.72
ORD-97554,2022-02-19,2022-02-24,Robert Anderson,Corporate,South,Virginia,Office Supplies,Paper,37.63,1,0.23,2.26
ORD-19068,2020-03-16,2020-03-18,Nancy Gonzalez,Consumer,East,Massachusetts,Technology,Phones,3208.24,10,0.32,-270.4
ORD-76750,2022-09-14,2022-09-19,Emily Williams,Home Office,North,New York,Office Supplies,Art,262.53,1,0.33,-23.82
ORD-32223,2023-12-01,2023-12-05,Mary Martinez,Home Office,North,Ohio,Technology,Chairs,125.86,10,0.3,36.42
ORD-47901,2020-04-25,2020-04-30,Robert Perez,Consumer,South,Texas,Furniture,Furnishings,367.62,5,0.34,-35.15
ORD-55615,2022-01-28,2022-02-10,Steven Anderson,Consumer,South,Texas,Office Supplies,Labels,1509.35,9,0.16,81.29
ORD-66446,2022-06-30,2022-07-13,Dorothy Davis,Corporate,North,Ohio,Furniture,Bookcases,549.31,6,0.47,-53.2
ORD-56029,2020-09-03,2020-09-08,Elizabeth Williams,Home Office,South,North Carolina,Office Supplies,Binders,1004.82,6,0.39,-83.17
ORD-53903,2020-09-07,2020-09-09,Michael Rodriguez,Consumer,West,Washington,Technology,Machines,773.78,4,0.38,-46.82
ORD-14687,2022-03-15,2022-03-17,Ashley Garcia,Home Office,West,Arizona,Furniture,Bookcases,346.26,6,0.17,77.8
ORD-75113,2021-02-13,2021-02-21,Elizabeth Hernandez,Consumer,South,Florida,Furniture,Furnishings,360.87,1,0.27,46.99
ORD-33173,2021-09-07,2021-09-08,Margaret Perez,Home Office,West,California,Technology,Copiers,3621.07,10,0.06,389.48
ORD-40774,2022-04-14,2022-04-15,Andrew Davis,Consumer,North,Illinois,Technology,Copiers,347.4,2,0.42,-29.61
ORD-45243,2020-04-30,2020-05-01,Mark Thompson,Home Office,North,Pennsylvania,Technology,Copiers,297.74,2,0.5,-0.22
ORD-94264,2021-01-13,2021-01-22,Lisa Thompson,Home Office,West,Arizona,Technology,Phones,774.52,10,0.43,-60.02
ORD-56654,2021-06-26,2021-07-07,Betty Wilson,Consumer,East,Massachusetts,Furniture,Tables,832.35,5,0.32,-16.75
ORD-66818,2023-07-04,2023-07-14,Jennifer Johnson,Corporate,West,Arizona,Technology,Phones,2219.39,6,0.04,424.75
ORD-27782,2023-12-02,2023-12-10,Ashley Thomas,Consumer,East,Connecticut,Furniture,Furnishings,686.96,8,0.31,-28.98
ORD-70132,2022-11-05,2022-11-07,Thomas Johnson,Consumer,West,California,Technology,Chairs,751.65,9,0.3,104.95
ORD-38702,2021-01-26,2021-02-07,Patricia Moore,Consumer,East,Maryland,Technology,Chairs,787.66,3,0.34,-33.24
ORD-60774,2023-08-09,2023-08-12,Linda Perez,Consumer,North,Michigan,Furniture,Bookcases,1027.65,3,0.19,
ORD-99388,2023-02-25,2023-03-11,Kimberly Rodriguez,Corporate,West,California,Furniture,Chairs,208.65,1,0.34,2.37
ORD-33662,2023-09-10,2023-09-21,Anthony Smith,Home Office,West,Nevada,Office Supplies,Paper,3164.73,9,0.21,321.84
ORD-86443,2023-05-04,2023-05-15,Ashley Wilson,Corporate,North,Michigan,Office Supplies,Envelopes,106.07,1,0.4,-10.29
ORD-94618,2020-02-24,2020-03-06,Patricia Moore,Consumer,East,New Jersey,Technology,Copiers,1241.11,4,0.02,120.02
ORD-16285,2023-11-17,2023-11-29,Christopher Martinez,Home Office,North,Ohio,Office Supplies,Envelopes,535.23,2,0.29,130.44
ORD-26620,2021-06-19,2021-06-23,James Thompson,Corporate,North,Michigan,Furniture,Bookcases,794.39,3,0.3,155.77
ORD-15545,2022-06-20,2022-06-27,Donna Lewis,Consumer,North,Illinois,Furniture,Bookcases,2016.28,9,0.11,
ORD-11880,2021-04-30,2021-05-03,Jennifer Brown,Consumer,West,Nevada,Office Supplies,Labels,1080.08,8,0.22,60.29
ORD-97540,2020-03-24,2020-03-29,Michael Hernandez,Consumer,West,Arizona,Technology,Chairs,3086.02,8,0.18,817.54
ORD-33247,2023-06-25,2023-07-01,Richard Jackson,Consumer,South,Virginia,Office Supplies,Binders,225.07,1,0.11,42.49
ORD-67947,2022-01-07,2022-01-14,Charles Davis,Corporate,East,Connecticut,Office Supplies,Binders,1643.78,5,0.33,-42.62
ORD-36468,2023-05-10,2023-05-13,Patricia Anderson,Corporate,North,Illinois,Furniture,Tables,3660.04,9,0.02,206.58
ORD-74563,2023-01-10,2023-01-12,James Taylor,Consumer,North,New York,Furniture,Tables,236.59,3,0.42,-20.22
ORD-63086,2020-01-20,2020-01-30,Ashley Thompson,Home Office,North,Illinois,Office Supplies,Art,2630.96,9,0.27,206.38
ORD-62500,2022-03-27,2022-03-29,Karen Rodriguez,Home Office,North,Michigan,Office Supplies,Art,1170.71,10,0.02,231.21
ORD-98000,2023-12-17,2023-12-24,David Thompson,Home Office,North,Michigan,Technology,Chairs,532.46,3,0.49,17.16
ORD-27332,2022-06-02,2022-06-04,William White,Consumer,East,Massachusetts,Technology,Phones,2953.36,7,0.01,533.98
ORD-49619,2022-04-24,2022-04-30,Dorothy Jackson,Home Office,East,Delaware,Furniture,Chairs,1256.31,6,0.19,188.67
ORD-42790,2023-07-03,2023-07-13,Daniel Miller,Consumer,South,Virginia,Office Supplies,Art,1408.16,10,0.48,-103.59
ORD-80922,2021-08-25,2021-09-03,Karen Rodriguez,Corporate,West,California,Technology,Accessories,1071.35,4,0.37,0.48
ORD-67824,2021-04-19,2021-04-26,Mark Hernandez,Home Office,North,Illinois,Furniture,Bookcases,583.75,4,0.39,-31.58
ORD-61425,2021-03-18,2021-03-20,James Garcia,Home Office,South,Georgia,Furniture,Chairs,241.97,5,0.47,-6.51
ORD-54812,2020-11-17,2020-12-01,Charles Williams,Consumer,East,Maryland,Technology,Phones,1153.35,3,0.06,199.51
ORD-10593,2022-12-07,2022-12-17,Margaret Ramirez,Corporate,North,New York,Furniture,Furnishings,1415.79,6,0.25,248.48
ORD-30980,2023-12-16,2023-12-21,David Harris,Consumer,East,Maryland,Office Supplies,Labels,3656.21,10,0.11,411.82
ORD-93704,2020-03-26,2020-04-06,Mary Thompson,Home Office,East,Massachusetts,Technology,Accessories,626.66,4,0.44,-44.46
ORD-36016,2021-06-03,2021-06-10,Christopher Martin,Corporate,North,Illinois,Furniture,Bookcases,225.65,9,0.2,45.41
ORD-63009,2021-11-08,2021-11-12,Mary Thomas,Consumer,South,Texas,Office Supplies,Paper,234.43,1,0.23,69.77
ORD-90998,2020-03-27,2020-04-09,John Lopez,Corporate,West,Colorado,Office Supplies,Binders,284.84,1,0.26,71.33
ORD-41293,2021-07-21,2021-08-03,Elizabeth Martin,Corporate,North,Pennsylvania,Technology,Copiers,1573.89,5,0.17,278.56
ORD-36122,2022-10-13,2022-10-22,Karen Jones,Home Office,North,Ohio,Technology,Machines,2395.96,6,,304.59
ORD-78991,2020-09-29,2020-09-30,Mark Taylor,Consumer,East,New Jersey,Technology,Phones,2374.61,7,0.22,317.04
ORD-14530,2021-10-19,2021-10-23,Patricia Lee,Home Office,East,Maryland,Technology,Machines,741.28,4,0.2,77.33
ORD-60993,2020-05-19,2020-05-24,Daniel Harris,Consumer,East,Maryland,Office Supplies,Binders,429.14,2,0.42,-33.27
ORD-51417,2022-06-13,2022-06-20,Thomas Lee,Home Office,North,Ohio,Technology,Chairs,876.52,4,0.21,60.3
ORD-79139,2020-11-27,2020-12-09,Patricia Harris,Corporate,East,Maryland,Office Supplies,Paper,2963.84,7,0.03,437.92
ORD-20489,2022-10-05,2022-10-16,Mary Lewis,Corporate,North,Illinois,Office Supplies,Art,355.91,1,0.03,31.59
ORD-64043,2023-10-17,2023-10-26,David Anderson,Consumer,East,Delaware,Technology,Machines,3211.64,9,0.12,607.69
